"Lab","Diet","Sex","Population","Line","ReplicateVial","Observation_count","Batch_count","Batch_ids"
"Colinet","NS","F","UM","UM26",NA,24,1,"2"
"Colinet","NS","F","UM","UM28",NA,24,1,"2"
"Colinet","NS","F","UM","UM29",NA,24,1,"2"
"Colinet","NS","F","UM","UM4",NA,24,1,"1"
"Colinet","NS","F","UM","UM5",NA,24,1,"1"
"Colinet","NS","F","UM","UM7",NA,24,1,"1"
"Colinet","NS","F","UM","UM8",NA,24,1,"1"
"Colinet","NS","F","UM","UM9",NA,24,1,"1"
"Colinet","NS","F","VA","VA1",NA,24,1,"1"
"Colinet","NS","F","VA","VA11",NA,24,1,"1"
"Colinet","NS","F","VA","VA15",NA,24,1,"1"
"Colinet","NS","F","VA","VA18",NA,24,1,"1"
"Colinet","NS","F","VA","VA22",NA,24,1,"2"
"Colinet","NS","F","VA","VA26",NA,24,1,"2"
"Colinet","NS","F","VA","VA30",NA,24,1,"2"
"Colinet","NS","F","VA","VA34",NA,24,1,"2"
"Colinet","NS","F","VA","VA35",NA,24,1,"2"
"Colinet","NS","F","VA","VA44",NA,24,1,"2"
"Colinet","NS","F","VA","VA46",NA,24,1,"2"
"Colinet","NS","F","VA","VA47",NA,24,1,"2"
"Colinet","NS","F","VA","VA48",NA,24,1,"2"
"Colinet","NS","F","VA","VA55",NA,24,1,"2"
"Colinet","NS","F","VA","VA57",NA,24,1,"2"
"Colinet","NS","F","VA","VA6",NA,24,1,"1"
"Colinet","NS","F","VA","VA66",NA,24,1,"2"
"Colinet","NS","F","VA","VA67",NA,24,1,"2"
"Colinet","NS","F","VA","VA71",NA,24,1,"2"
"Colinet","NS","F","VA","VA9",NA,24,1,"1"
"Colinet","NS","F","YE","YE11",NA,24,1,"1"
"Colinet","NS","F","YE","YE13",NA,24,1,"1"
"Colinet","NS","F","YE","YE14",NA,24,1,"1"
"Colinet","NS","F","YE","YE15",NA,24,1,"1"
"Colinet","NS","F","YE","YE19",NA,24,1,"1"
"Colinet","NS","F","YE","YE20",NA,24,1,"1"
"Colinet","NS","F","YE","YE21",NA,24,1,"2"
"Colinet","NS","F","YE","YE22",NA,24,1,"2"
"Colinet","NS","F","YE","YE23",NA,24,1,"2"
"Colinet","NS","F","YE","YE24",NA,24,1,"2"
"Colinet","NS","F","YE","YE26",NA,24,1,"2"
"Colinet","NS","F","YE","YE27",NA,24,1,"2"
"Colinet","NS","F","YE","YE33",NA,24,1,"3"
"Colinet","NS","F","YE","YE40",NA,24,1,"3"
"Colinet","NS","F","YE","YE41",NA,24,1,"3"
"Colinet","NS","F","YE","YE48",NA,23,1,"3"
"Colinet","NS","F","YE","YE49",NA,24,1,"3"
"Colinet","NS","F","YE","YE51",NA,24,1,"3"
"Colinet","NS","F","YE","YE69",NA,24,1,"3"
"Colinet","NS","F","YE","YE80",NA,24,1,"3"
"Colinet","NS","M","AK","AK1",NA,23,1,"1"
"Colinet","NS","M","AK","AK10",NA,24,1,"2"
"Colinet","NS","M","AK","AK11",NA,24,1,"2"
"Colinet","NS","M","AK","AK12",NA,24,1,"2"
"Colinet","NS","M","AK","AK13",NA,24,1,"3"
"Colinet","NS","M","AK","AK14",NA,24,1,"3"
"Colinet","NS","M","AK","AK15",NA,24,1,"3"
"Colinet","NS","M","AK","AK16",NA,24,1,"3"
"Colinet","NS","M","AK","AK17",NA,24,1,"3"
"Colinet","NS","M","AK","AK18",NA,24,1,"3"
"Colinet","NS","M","AK","AK2",NA,24,1,"1"
"Colinet","NS","M","AK","AK20",NA,24,1,"3"
"Colinet","NS","M","AK","AK21",NA,24,1,"3"
"Colinet","NS","M","AK","AK3",NA,24,1,"1"
"Colinet","NS","M","AK","AK4",NA,24,1,"1"
"Colinet","NS","M","AK","AK5",NA,24,1,"1"
"Colinet","NS","M","AK","AK6",NA,24,1,"1"
"Colinet","NS","M","AK","AK7",NA,24,1,"2"
"Colinet","NS","M","AK","AK8",NA,24,1,"2"
"Colinet","NS","M","AK","AK9",NA,24,1,"2"
"Colinet","NS","M","GI","GI1",NA,24,1,"1"
"Colinet","NS","M","GI","GI10",NA,24,1,"2"
"Colinet","NS","M","GI","GI11",NA,24,1,"2"
"Colinet","NS","M","GI","GI12",NA,24,1,"2"
"Colinet","NS","M","GI","GI13",NA,24,1,"2"
"Colinet","NS","M","GI","GI14",NA,19,1,"2"
"Colinet","NS","M","GI","GI15",NA,24,1,"2"
"Colinet","NS","M","GI","GI2",NA,24,1,"1"
"Colinet","NS","M","GI","GI3",NA,24,1,"1"
"Colinet","NS","M","GI","GI4",NA,24,1,"1"
"Colinet","NS","M","GI","GI5",NA,24,1,"1"
"Colinet","NS","M","GI","GI6",NA,24,1,"1"
"Colinet","NS","M","GI","GI7",NA,24,1,"2"
"Colinet","NS","M","GI","GI8",NA,24,1,"2"
"Colinet","NS","M","GI","GI9",NA,24,1,"2"
"Colinet","NS","M","KA","KA1",NA,24,1,"1"
"Colinet","NS","M","KA","KA10",NA,24,1,"2"
"Colinet","NS","M","KA","KA11",NA,24,1,"2"
"Colinet","NS","M","KA","KA13",NA,24,1,"2"
"Colinet","NS","M","KA","KA14",NA,24,1,"2"
"Colinet","NS","M","KA","KA15",NA,24,1,"2"
"Colinet","NS","M","KA","KA16",NA,24,1,"2"
"Colinet","NS","M","KA","KA17",NA,24,1,"2"
"Colinet","NS","M","KA","KA18",NA,23,1,"2"
"Colinet","NS","M","KA","KA2",NA,24,1,"1"
"Colinet","NS","M","KA","KA23",NA,24,1,"2"
"Colinet","NS","M","KA","KA24",NA,24,1,"2"
"Colinet","NS","M","KA","KA25",NA,24,1,"2"
"Colinet","NS","M","KA","KA28",NA,24,1,"2"
"Colinet","NS","M","KA","KA29",NA,24,1,"2"
"Colinet","NS","M","KA","KA3",NA,24,1,"1"
"Colinet","NS","M","KA","KA5",NA,24,1,"1"
"Colinet","NS","M","KA","KA6",NA,24,1,"1"
"Colinet","NS","M","KA","KA7",NA,24,1,"1"
"Colinet","NS","M","KA","KA9",NA,24,1,"2"
"Colinet","NS","M","MA","MA12",NA,24,1,"1"
"Colinet","NS","M","MA","MA13",NA,24,1,"1"
"Colinet","NS","M","MA","MA16",NA,24,1,"2"
"Colinet","NS","M","MA","MA18",NA,24,1,"2"
"Colinet","NS","M","MA","MA19",NA,24,1,"2"
"Colinet","NS","M","MA","MA20",NA,24,1,"2"
"Colinet","NS","M","MA","MA21",NA,24,1,"2"
"Colinet","NS","M","MA","MA23",NA,24,1,"2"
"Colinet","NS","M","MA","MA27",NA,24,1,"3"
"Colinet","NS","M","MA","MA28",NA,24,1,"3"
"Colinet","NS","M","MA","MA3",NA,24,1,"1"
"Colinet","NS","M","MA","MA30",NA,24,1,"3"
"Colinet","NS","M","MA","MA31",NA,24,1,"3"
"Colinet","NS","M","MA","MA32",NA,24,1,"3"
"Colinet","NS","M","MA","MA33",NA,24,1,"3"
"Colinet","NS","M","MA","MA5",NA,24,1,"1"
"Colinet","NS","M","MA","MA6",NA,24,1,"1"
"Colinet","NS","M","MA","MA7",NA,24,1,"1"
"Colinet","NS","M","MU","MU1",NA,24,1,"1"
"Colinet","NS","M","MU","MU10",NA,24,1,"2"
"Colinet","NS","M","MU","MU11",NA,24,1,"2"
"Colinet","NS","M","MU","MU12",NA,24,1,"2"
"Colinet","NS","M","MU","MU13",NA,24,1,"3"
"Colinet","NS","M","MU","MU14",NA,24,1,"3"
"Colinet","NS","M","MU","MU15",NA,24,1,"3"
"Colinet","NS","M","MU","MU16",NA,24,1,"3"
"Colinet","NS","M","MU","MU17",NA,24,1,"3"
"Colinet","NS","M","MU","MU18",NA,24,1,"3"
"Colinet","NS","M","MU","MU19",NA,24,1,"3"
"Colinet","NS","M","MU","MU2",NA,24,1,"1"
"Colinet","NS","M","MU","MU20",NA,24,1,"3"
"Colinet","NS","M","MU","MU3",NA,24,1,"1"
"Colinet","NS","M","MU","MU4",NA,24,1,"1"
"Colinet","NS","M","MU","MU5",NA,24,1,"1"
"Colinet","NS","M","MU","MU6",NA,24,1,"1"
"Colinet","NS","M","MU","MU7",NA,24,1,"2"
"Colinet","NS","M","MU","MU8",NA,24,1,"2"
"Colinet","NS","M","MU","MU9",NA,24,1,"2"
"Colinet","NS","M","RE","RE10",NA,24,1,"2"
"Colinet","NS","M","RE","RE11",NA,24,1,"2"
"Colinet","NS","M","RE","RE12",NA,24,1,"2"
"Colinet","NS","M","RE","RE13",NA,24,1,"2"
"Colinet","NS","M","RE","RE15",NA,24,1,"2"
"Colinet","NS","M","RE","RE16",NA,24,1,"2"
"Colinet","NS","M","RE","RE17",NA,24,1,"2"
"Colinet","NS","M","RE","RE18",NA,24,1,"2"
"Colinet","NS","M","RE","RE2",NA,24,1,"1"
"Colinet","NS","M","RE","RE3",NA,24,1,"1"
"Colinet","NS","M","RE","RE4",NA,24,1,"1"
"Colinet","NS","M","RE","RE5",NA,24,1,"1"
"Colinet","NS","M","RE","RE6",NA,24,1,"1"
"Colinet","NS","M","RE","RE7",NA,24,1,"1"
"Colinet","NS","M","RE","RE8",NA,24,1,"2"
"Colinet","NS","M","UM","UM13",NA,24,1,"2"
"Colinet","NS","M","UM","UM17",NA,24,1,"2"
"Colinet","NS","M","UM","UM18",NA,24,1,"2"
"Colinet","NS","M","UM","UM2",NA,24,1,"1"
"Colinet","NS","M","UM","UM20",NA,24,1,"2"
"Colinet","NS","M","UM","UM21",NA,24,1,"2"
"Colinet","NS","M","UM","UM22",NA,24,1,"2"
"Colinet","NS","M","UM","UM23",NA,24,1,"2"
"Colinet","NS","M","UM","UM25",NA,24,1,"2"
"Colinet","NS","M","UM","UM26",NA,24,1,"2"
"Colinet","NS","M","UM","UM28",NA,24,1,"2"
"Colinet","NS","M","UM","UM29",NA,24,1,"2"
"Colinet","NS","M","UM","UM4",NA,24,1,"1"
"Colinet","NS","M","UM","UM5",NA,24,1,"1"
"Colinet","NS","M","UM","UM7",NA,24,1,"1"
"Colinet","NS","M","UM","UM8",NA,24,1,"1"
"Colinet","NS","M","UM","UM9",NA,24,1,"1"
"Colinet","NS","M","VA","VA1",NA,24,1,"1"
"Colinet","NS","M","VA","VA11",NA,24,1,"1"
"Colinet","NS","M","VA","VA15",NA,24,1,"1"
"Colinet","NS","M","VA","VA18",NA,24,1,"1"
"Colinet","NS","M","VA","VA22",NA,24,1,"2"
"Colinet","NS","M","VA","VA26",NA,24,1,"2"
"Colinet","NS","M","VA","VA30",NA,24,1,"2"
"Colinet","NS","M","VA","VA34",NA,24,1,"2"
"Colinet","NS","M","VA","VA35",NA,24,1,"2"
"Colinet","NS","M","VA","VA44",NA,24,1,"2"
"Colinet","NS","M","VA","VA46",NA,24,1,"2"
"Colinet","NS","M","VA","VA47",NA,24,1,"2"
"Colinet","NS","M","VA","VA48",NA,24,1,"2"
"Colinet","NS","M","VA","VA55",NA,24,1,"2"
"Colinet","NS","M","VA","VA57",NA,24,1,"2"
"Colinet","NS","M","VA","VA6",NA,24,1,"1"
"Colinet","NS","M","VA","VA66",NA,24,1,"2"
"Colinet","NS","M","VA","VA67",NA,23,1,"2"
"Colinet","NS","M","VA","VA71",NA,24,1,"2"
"Colinet","NS","M","VA","VA9",NA,24,1,"1"
"Colinet","NS","M","YE","YE11",NA,24,1,"1"
"Colinet","NS","M","YE","YE13",NA,23,1,"1"
"Colinet","NS","M","YE","YE14",NA,24,1,"1"
"Colinet","NS","M","YE","YE15",NA,24,1,"1"
"Colinet","NS","M","YE","YE19",NA,24,1,"1"
"Colinet","NS","M","YE","YE20",NA,23,1,"1"
"Colinet","NS","M","YE","YE21",NA,24,1,"2"
"Colinet","NS","M","YE","YE22",NA,24,1,"2"
"Colinet","NS","M","YE","YE23",NA,24,1,"2"
"Colinet","NS","M","YE","YE24",NA,24,1,"2"
"Colinet","NS","M","YE","YE26",NA,24,1,"2"
"Colinet","NS","M","YE","YE27",NA,24,1,"2"
"Colinet","NS","M","YE","YE33",NA,24,1,"3"
"Colinet","NS","M","YE","YE40",NA,24,1,"3"
"Colinet","NS","M","YE","YE41",NA,24,1,"3"
"Colinet","NS","M","YE","YE48",NA,25,1,"3"
"Colinet","NS","M","YE","YE49",NA,24,1,"3"
"Colinet","NS","M","YE","YE51",NA,24,1,"3"
"Colinet","NS","M","YE","YE69",NA,24,1,"3"
"Colinet","NS","M","YE","YE80",NA,24,1,"3"
"Onder","NS","F","AK","AK1",NA,24,1,"1"
"Onder","NS","F","AK","AK10",NA,24,1,"2"
"Onder","NS","F","AK","AK11",NA,24,1,"3"
"Onder","NS","F","AK","AK12",NA,24,1,"3"
"Onder","NS","F","AK","AK13",NA,24,1,"3"
"Onder","NS","F","AK","AK14",NA,24,1,"3"
"Onder","NS","F","AK","AK15",NA,24,1,"3"
"Onder","NS","F","AK","AK16",NA,24,1,"4"
"Onder","NS","F","AK","AK17",NA,24,1,"4"
"Onder","NS","F","AK","AK18",NA,24,1,"4"
"Onder","NS","F","AK","AK2",NA,24,1,"1"
"Onder","NS","F","AK","AK20",NA,24,1,"4"
"Onder","NS","F","AK","AK21",NA,24,1,"4"
"Onder","NS","F","AK","AK3",NA,24,1,"1"
"Onder","NS","F","AK","AK4",NA,24,1,"1"
"Onder","NS","F","AK","AK5",NA,24,1,"1"
"Onder","NS","F","AK","AK6",NA,24,1,"2"
"Onder","NS","F","AK","AK7",NA,24,1,"2"
"Onder","NS","F","AK","AK8",NA,24,1,"2"
"Onder","NS","F","AK","AK9",NA,24,1,"2"
"Onder","NS","F","GI","GI1",NA,24,1,"1"
"Onder","NS","F","GI","GI10",NA,24,1,"2"
"Onder","NS","F","GI","GI11",NA,24,1,"3"
"Onder","NS","F","GI","GI12",NA,24,1,"5"
"Onder","NS","F","GI","GI13",NA,24,1,"5"
"Onder","NS","F","GI","GI14",NA,24,1,"3"
"Onder","NS","F","GI","GI15",NA,24,1,"3"
"Onder","NS","F","GI","GI2",NA,24,1,"1"
"Onder","NS","F","GI","GI3",NA,24,1,"1"
"Onder","NS","F","GI","GI4",NA,24,1,"1"
"Onder","NS","F","GI","GI5",NA,24,1,"1"
"Onder","NS","F","GI","GI6",NA,22,1,"2"
"Onder","NS","F","GI","GI7",NA,24,1,"2"
"Onder","NS","F","GI","GI8",NA,24,1,"2"
"Onder","NS","F","GI","GI9",NA,24,1,"2"
"Onder","NS","F","KA","KA1",NA,24,1,"1"
"Onder","NS","F","KA","KA10",NA,24,1,"2"
"Onder","NS","F","KA","KA11",NA,24,1,"2"
"Onder","NS","F","KA","KA13",NA,24,1,"2"
"Onder","NS","F","KA","KA14",NA,24,1,"3"
"Onder","NS","F","KA","KA15",NA,24,1,"3"
"Onder","NS","F","KA","KA16",NA,24,1,"3"
"Onder","NS","F","KA","KA17",NA,24,1,"3"
"Onder","NS","F","KA","KA18",NA,24,1,"3"
"Onder","NS","F","KA","KA2",NA,24,1,"1"
"Onder","NS","F","KA","KA23",NA,24,1,"5"
"Onder","NS","F","KA","KA24",NA,24,1,"5"
"Onder","NS","F","KA","KA25",NA,24,1,"5"
"Onder","NS","F","KA","KA28",NA,24,1,"5"
"Onder","NS","F","KA","KA29",NA,24,1,"5"
"Onder","NS","F","KA","KA3",NA,24,1,"1"
"Onder","NS","F","KA","KA5",NA,24,1,"1"
"Onder","NS","F","KA","KA6",NA,24,1,"1"
"Onder","NS","F","KA","KA7",NA,24,1,"2"
"Onder","NS","F","KA","KA9",NA,24,1,"2"
"Onder","NS","F","MA","MA12",NA,24,1,"2"
"Onder","NS","F","MA","MA13",NA,24,1,"2"
"Onder","NS","F","MA","MA16",NA,24,1,"2"
"Onder","NS","F","MA","MA18",NA,24,1,"2"
"Onder","NS","F","MA","MA19",NA,24,1,"2"
"Onder","NS","F","MA","MA20",NA,24,1,"3"
"Onder","NS","F","MA","MA21",NA,24,1,"3"
"Onder","NS","F","MA","MA23",NA,24,1,"3"
"Onder","NS","F","MA","MA26",NA,24,1,"3"
"Onder","NS","F","MA","MA27",NA,24,1,"3"
"Onder","NS","F","MA","MA28",NA,24,1,"4"
"Onder","NS","F","MA","MA3",NA,24,1,"1"
"Onder","NS","F","MA","MA30",NA,24,1,"4"
"Onder","NS","F","MA","MA31",NA,24,1,"4"
"Onder","NS","F","MA","MA32",NA,24,1,"4"
"Onder","NS","F","MA","MA33",NA,24,1,"4"
"Onder","NS","F","MA","MA5",NA,24,1,"1"
"Onder","NS","F","MA","MA6",NA,24,1,"1"
"Onder","NS","F","MA","MA7",NA,24,1,"1"
"Onder","NS","F","MA","MA9",NA,24,1,"1"
"Onder","NS","F","MU","MU1",NA,24,1,"1"
"Onder","NS","F","MU","MU10",NA,24,1,"2"
"Onder","NS","F","MU","MU11",NA,24,1,"3"
"Onder","NS","F","MU","MU12",NA,24,1,"3"
"Onder","NS","F","MU","MU13",NA,24,1,"3"
"Onder","NS","F","MU","MU14",NA,24,1,"3"
"Onder","NS","F","MU","MU15",NA,24,1,"3"
"Onder","NS","F","MU","MU16",NA,24,1,"4"
"Onder","NS","F","MU","MU17",NA,24,1,"4"
"Onder","NS","F","MU","MU18",NA,24,1,"4"
"Onder","NS","F","MU","MU19",NA,24,1,"4"
"Onder","NS","F","MU","MU2",NA,24,1,"1"
"Onder","NS","F","MU","MU20",NA,24,1,"5"
"Onder","NS","F","MU","MU3",NA,120,5,"1; 2; 3; 4; 5"
"Onder","NS","F","MU","MU4",NA,24,1,"1"
"Onder","NS","F","MU","MU5",NA,24,1,"1"
"Onder","NS","F","MU","MU6",NA,24,1,"2"
"Onder","NS","F","MU","MU7",NA,24,1,"2"
"Onder","NS","F","MU","MU8",NA,24,1,"2"
"Onder","NS","F","MU","MU9",NA,24,1,"2"
"Onder","NS","F","RE","RE1",NA,24,1,"1"
"Onder","NS","F","RE","RE10",NA,24,1,"2"
"Onder","NS","F","RE","RE11",NA,24,1,"2"
"Onder","NS","F","RE","RE12",NA,24,1,"3"
"Onder","NS","F","RE","RE13",NA,24,1,"3"
"Onder","NS","F","RE","RE15",NA,24,1,"3"
"Onder","NS","F","RE","RE16",NA,24,1,"3"
"Onder","NS","F","RE","RE17",NA,24,1,"3"
"Onder","NS","F","RE","RE18",NA,24,1,"5"
"Onder","NS","F","RE","RE2",NA,24,1,"1"
"Onder","NS","F","RE","RE3",NA,24,1,"5"
"Onder","NS","F","RE","RE4",NA,24,1,"1"
"Onder","NS","F","RE","RE5",NA,24,1,"1"
"Onder","NS","F","RE","RE6",NA,24,1,"2"
"Onder","NS","F","RE","RE7",NA,24,1,"2"
"Onder","NS","F","RE","RE8",NA,24,1,"2"
"Onder","NS","F","UM","UM13",NA,24,1,"2"
"Onder","NS","F","UM","UM17",NA,24,1,"2"
"Onder","NS","F","UM","UM18",NA,24,1,"2"
"Onder","NS","F","UM","UM2",NA,24,1,"1"
"Onder","NS","F","UM","UM20",NA,24,1,"3"
"Onder","NS","F","UM","UM21",NA,24,1,"3"
"Onder","NS","F","UM","UM22",NA,24,1,"3"
"Onder","NS","F","UM","UM23",NA,24,1,"3"
"Onder","NS","F","UM","UM25",NA,24,1,"5"
"Onder","NS","F","UM","UM26",NA,24,1,"3"
"Onder","NS","F","UM","UM28",NA,24,1,"4"
"Onder","NS","F","UM","UM29",NA,24,1,"5"
"Onder","NS","F","UM","UM4",NA,24,1,"5"
"Onder","NS","F","UM","UM5",NA,24,1,"1"
"Onder","NS","F","UM","UM6",NA,24,1,"5"
"Onder","NS","F","UM","UM7",NA,24,1,"5"
"Onder","NS","F","UM","UM9",NA,24,1,"2"
"Onder","NS","F","VA","VA1",NA,24,1,"1"
"Onder","NS","F","VA","VA11",NA,24,1,"1"
"Onder","NS","F","VA","VA15",NA,24,1,"1"
"Onder","NS","F","VA","VA18",NA,24,1,"2"
"Onder","NS","F","VA","VA22",NA,24,1,"2"
"Onder","NS","F","VA","VA26",NA,24,1,"2"
"Onder","NS","F","VA","VA30",NA,24,1,"2"
"Onder","NS","F","VA","VA34",NA,24,1,"2"
"Onder","NS","F","VA","VA35",NA,24,1,"3"
"Onder","NS","F","VA","VA44",NA,24,1,"3"
"Onder","NS","F","VA","VA46",NA,24,1,"3"
"Onder","NS","F","VA","VA47",NA,24,1,"5"
"Onder","NS","F","VA","VA48",NA,24,1,"3"
"Onder","NS","F","VA","VA55",NA,24,1,"4"
"Onder","NS","F","VA","VA57",NA,24,1,"5"
"Onder","NS","F","VA","VA6",NA,24,1,"1"
"Onder","NS","F","VA","VA66",NA,24,1,"4"
"Onder","NS","F","VA","VA67",NA,24,1,"4"
"Onder","NS","F","VA","VA71",NA,24,1,"4"
"Onder","NS","F","VA","VA9",NA,48,2,"1; 5"
"Onder","NS","F","YE","YE13",NA,24,1,"1"
"Onder","NS","F","YE","YE15",NA,24,1,"1"
"Onder","NS","F","YE","YE19",NA,24,1,"1"
"Onder","NS","F","YE","YE20",NA,24,1,"2"
"Onder","NS","F","YE","YE21",NA,24,1,"2"
"Onder","NS","F","YE","YE22",NA,24,1,"2"
"Onder","NS","F","YE","YE23",NA,24,1,"2"
"Onder","NS","F","YE","YE24",NA,24,1,"2"
"Onder","NS","F","YE","YE26",NA,24,1,"3"
"Onder","NS","F","YE","YE27",NA,24,1,"3"
"Onder","NS","F","YE","YE33",NA,24,1,"3"
"Onder","NS","F","YE","YE40",NA,24,1,"3"
"Onder","NS","F","YE","YE41",NA,24,1,"3"
"Onder","NS","F","YE","YE48",NA,24,1,"5"
"Onder","NS","F","YE","YE49",NA,24,1,"4"
"Onder","NS","F","YE","YE51",NA,24,1,"4"
"Onder","NS","F","YE","YE69",NA,24,1,"4"
"Onder","NS","F","YE","YE80",NA,24,1,"4"
"Onder","NS","M","AK","AK1",NA,24,1,"1"
"Onder","NS","M","AK","AK10",NA,24,1,"2"
"Onder","NS","M","AK","AK11",NA,24,1,"3"
"Onder","NS","M","AK","AK12",NA,24,1,"3"
"Onder","NS","M","AK","AK13",NA,24,1,"3"
"Onder","NS","M","AK","AK14",NA,24,1,"3"
"Onder","NS","M","AK","AK15",NA,24,1,"3"
"Onder","NS","M","AK","AK16",NA,24,1,"4"
"Onder","NS","M","AK","AK17",NA,23,1,"4"
"Onder","NS","M","AK","AK18",NA,24,1,"4"
"Onder","NS","M","AK","AK2",NA,24,1,"1"
"Onder","NS","M","AK","AK20",NA,24,1,"4"
"Onder","NS","M","AK","AK21",NA,24,1,"4"
"Onder","NS","M","AK","AK3",NA,24,1,"1"
"Onder","NS","M","AK","AK4",NA,24,1,"1"
"Onder","NS","M","AK","AK5",NA,24,1,"1"
"Onder","NS","M","AK","AK6",NA,24,1,"2"
"Onder","NS","M","AK","AK7",NA,24,1,"2"
"Onder","NS","M","AK","AK8",NA,24,1,"2"
"Onder","NS","M","AK","AK9",NA,24,1,"2"
"Onder","NS","M","GI","GI1",NA,24,1,"1"
"Onder","NS","M","GI","GI10",NA,24,1,"2"
"Onder","NS","M","GI","GI11",NA,24,1,"3"
"Onder","NS","M","GI","GI12",NA,24,1,"5"
"Onder","NS","M","GI","GI13",NA,24,1,"5"
"Onder","NS","M","GI","GI14",NA,24,1,"3"
"Onder","NS","M","GI","GI15",NA,24,1,"3"
"Onder","NS","M","GI","GI2",NA,24,1,"1"
"Onder","NS","M","GI","GI3",NA,24,1,"1"
"Onder","NS","M","GI","GI4",NA,24,1,"1"
"Onder","NS","M","GI","GI5",NA,24,1,"1"
"Onder","NS","M","GI","GI6",NA,24,1,"2"
"Onder","NS","M","GI","GI7",NA,24,1,"2"
"Onder","NS","M","GI","GI8",NA,24,1,"2"
"Onder","NS","M","GI","GI9",NA,24,1,"2"
"Onder","NS","M","KA","KA1",NA,24,1,"1"
"Onder","NS","M","KA","KA10",NA,24,1,"2"
"Onder","NS","M","KA","KA11",NA,24,1,"2"
"Onder","NS","M","KA","KA13",NA,24,1,"2"
"Onder","NS","M","KA","KA14",NA,24,1,"3"
"Onder","NS","M","KA","KA15",NA,24,1,"3"
"Onder","NS","M","KA","KA16",NA,24,1,"3"
"Onder","NS","M","KA","KA17",NA,24,1,"3"
"Onder","NS","M","KA","KA18",NA,24,1,"3"
"Onder","NS","M","KA","KA2",NA,24,1,"1"
"Onder","NS","M","KA","KA23",NA,24,1,"5"
"Onder","NS","M","KA","KA24",NA,24,1,"5"
"Onder","NS","M","KA","KA25",NA,24,1,"5"
"Onder","NS","M","KA","KA28",NA,24,1,"5"
"Onder","NS","M","KA","KA29",NA,24,1,"5"
"Onder","NS","M","KA","KA3",NA,24,1,"1"
"Onder","NS","M","KA","KA5",NA,24,1,"1"
"Onder","NS","M","KA","KA6",NA,24,1,"1"
"Onder","NS","M","KA","KA7",NA,24,1,"2"
"Onder","NS","M","KA","KA9",NA,24,1,"2"
"Onder","NS","M","MA","MA12",NA,24,1,"2"
"Onder","NS","M","MA","MA13",NA,24,1,"2"
"Onder","NS","M","MA","MA16",NA,24,1,"2"
"Onder","NS","M","MA","MA18",NA,24,1,"2"
"Onder","NS","M","MA","MA19",NA,24,1,"2"
"Onder","NS","M","MA","MA20",NA,24,1,"3"
"Onder","NS","M","MA","MA21",NA,24,1,"3"
"Onder","NS","M","MA","MA23",NA,24,1,"3"
"Onder","NS","M","MA","MA26",NA,24,1,"3"
"Onder","NS","M","MA","MA27",NA,24,1,"3"
"Onder","NS","M","MA","MA28",NA,24,1,"4"
"Onder","NS","M","MA","MA3",NA,24,1,"1"
"Onder","NS","M","MA","MA30",NA,24,1,"4"
"Onder","NS","M","MA","MA31",NA,24,1,"4"
"Onder","NS","M","MA","MA32",NA,24,1,"4"
"Onder","NS","M","MA","MA33",NA,24,1,"4"
"Onder","NS","M","MA","MA5",NA,24,1,"1"
"Onder","NS","M","MA","MA6",NA,24,1,"1"
"Onder","NS","M","MA","MA7",NA,24,1,"1"
"Onder","NS","M","MA","MA9",NA,24,1,"1"
"Onder","NS","M","MU","MU1",NA,24,1,"1"
"Onder","NS","M","MU","MU10",NA,24,1,"2"
"Onder","NS","M","MU","MU11",NA,24,1,"3"
"Onder","NS","M","MU","MU12",NA,24,1,"3"
"Onder","NS","M","MU","MU13",NA,24,1,"3"
"Onder","NS","M","MU","MU14",NA,24,1,"3"
"Onder","NS","M","MU","MU15",NA,24,1,"3"
"Onder","NS","M","MU","MU16",NA,24,1,"4"
"Onder","NS","M","MU","MU17",NA,24,1,"4"
"Onder","NS","M","MU","MU18",NA,24,1,"4"
"Onder","NS","M","MU","MU19",NA,24,1,"4"
"Onder","NS","M","MU","MU2",NA,24,1,"1"
"Onder","NS","M","MU","MU20",NA,24,1,"5"
"Onder","NS","M","MU","MU3",NA,120,5,"1; 2; 3; 4; 5"
"Onder","NS","M","MU","MU4",NA,24,1,"1"
"Onder","NS","M","MU","MU5",NA,24,1,"1"
"Onder","NS","M","MU","MU6",NA,24,1,"2"
"Onder","NS","M","MU","MU7",NA,24,1,"2"
"Onder","NS","M","MU","MU8",NA,24,1,"2"
"Onder","NS","M","MU","MU9",NA,24,1,"2"
"Onder","NS","M","RE","RE1",NA,24,1,"1"
"Onder","NS","M","RE","RE10",NA,24,1,"2"
"Onder","NS","M","RE","RE11",NA,24,1,"2"
"Onder","NS","M","RE","RE12",NA,24,1,"3"
"Onder","NS","M","RE","RE13",NA,24,1,"3"
"Onder","NS","M","RE","RE15",NA,24,1,"3"
"Onder","NS","M","RE","RE16",NA,24,1,"3"
"Onder","NS","M","RE","RE17",NA,24,1,"3"
"Onder","NS","M","RE","RE18",NA,24,1,"5"
"Onder","NS","M","RE","RE2",NA,24,1,"1"
"Onder","NS","M","RE","RE3",NA,24,1,"5"
"Onder","NS","M","RE","RE4",NA,24,1,"1"
"Onder","NS","M","RE","RE5",NA,24,1,"1"
"Onder","NS","M","RE","RE6",NA,24,1,"2"
"Onder","NS","M","RE","RE7",NA,24,1,"2"
