"Supervisor.PI","Diet","Batch","Population","Line","Sex","Individual","PercT8","PercT9","PercT10","TotalPerc","Country","Latitude","Longitude","Altitude"
"Schmidt","NS",1,"MU","MU9","F",2,3,9,9,21,"Germany",48.18,11.61,520
"Schmidt","NS",1,"MU","MU9","F",3,3,9,9,21,"Germany",48.18,11.61,520
"Schmidt","NS",1,"MU","MU9","F",10,4,9,6,19,"Germany",48.18,11.61,520
"Schmidt","NS",1,"MU","MU9","F",9,2,8,8,18,"Germany",48.18,11.61,520
"Schmidt","NS",1,"MU","MU9","F",5,2,7,7,16,"Germany",48.18,11.61,520
"Schmidt","NS",1,"MU","MU9","F",7,2,6,6,14,"Germany",48.18,11.61,520
"Schmidt","NS",1,"MU","MU9","F",1,3,8,2,13,"Germany",48.18,11.61,520
"Schmidt","NS",1,"MU","MU9","F",6,2,6,4,12,"Germany",48.18,11.61,520
"Schmidt","NS",1,"RE","RE10","F",6,2,3,1,6,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE10","F",9,3,2,1,6,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE10","F",1,1,3,1,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE10","F",4,2,2,1,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE10","F",7,2,2,1,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE10","F",8,2,2,1,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE10","F",10,1,3,1,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE10","F",2,1,2,1,4,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE10","F",3,2,1,0,3,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE10","F",5,2,1,0,3,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE11","F",1,5,10,10,25,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE11","F",2,6,9,10,25,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE11","F",8,5,10,10,25,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE11","F",3,4,10,10,24,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE11","F",4,4,10,10,24,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE11","F",9,5,9,8,22,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE11","F",6,4,9,7,20,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE11","F",7,5,9,6,20,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE11","F",10,4,8,6,18,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE11","F",5,5,9,3,17,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE12","F",4,5,9,8,22,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE12","F",9,6,9,7,22,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE12","F",6,3,9,9,21,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE12","F",5,3,8,7,18,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE12","F",3,3,7,5,15,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE12","F",7,3,7,5,15,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE12","F",8,3,7,5,15,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE12","F",10,4,6,4,14,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE12","F",2,3,7,3,13,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE12","F",1,3,5,2,10,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE13","F",1,1,8,8,17,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE13","F",3,3,7,6,16,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE13","F",2,2,8,5,15,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE13","F",4,1,7,7,15,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE13","F",5,3,7,4,14,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE13","F",7,2,9,3,14,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE13","F",6,2,8,3,13,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE15","F",10,2,3,2,7,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE15","F",1,1,4,1,6,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE15","F",2,2,2,0,4,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE15","F",5,1,3,0,4,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE15","F",6,2,2,0,4,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE15","F",3,1,2,0,3,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE15","F",4,1,2,0,3,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE15","F",7,1,2,0,3,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE15","F",9,1,2,0,3,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE15","F",8,1,1,0,2,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE16","F",1,3,8,4,15,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE16","F",5,2,7,6,15,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE16","F",10,3,7,4,14,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE16","F",8,3,7,2,12,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE16","F",9,1,7,4,12,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE16","F",4,3,6,2,11,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE16","F",6,2,5,3,10,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE16","F",7,1,6,3,10,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE16","F",3,3,5,0,8,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE16","F",2,3,4,0,7,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE17","F",8,4,7,7,18,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE17","F",7,4,5,1,10,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE17","F",2,3,5,1,9,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE17","F",4,3,6,0,9,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE17","F",1,3,4,1,8,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE17","F",5,3,4,0,7,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE17","F",6,3,3,0,6,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE17","F",3,0,0,0,0,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE18","F",6,3,9,9,21,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE18","F",1,3,8,8,19,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE18","F",2,1,9,8,18,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE18","F",3,2,8,8,18,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE18","F",9,2,8,8,18,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE18","F",5,2,7,7,16,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE18","F",10,1,8,7,16,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE18","F",7,3,7,5,15,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE18","F",8,2,6,6,14,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE18","F",4,3,8,2,13,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE2","F",2,3,10,7,20,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE2","F",3,3,10,7,20,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE2","F",7,4,9,6,19,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE2","F",1,4,7,5,16,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE2","F",9,3,10,3,16,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE2","F",5,4,9,2,15,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE2","F",8,2,9,4,15,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE2","F",4,4,7,3,14,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE2","F",10,3,8,2,13,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE2","F",6,3,7,0,10,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE3","F",6,1,4,0,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE3","F",4,1,3,0,4,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE3","F",5,1,3,0,4,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE3","F",1,1,2,0,3,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE3","F",2,1,1,0,2,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE3","F",3,1,1,0,2,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE4","F",1,1,7,3,11,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE4","F",2,1,4,6,11,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE4","F",6,1,4,6,11,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE4","F",4,1,3,3,7,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE4","F",3,1,3,2,6,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE4","F",7,1,3,1,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE4","F",9,1,3,1,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE4","F",10,2,2,1,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE4","F",5,1,2,0,3,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE4","F",8,1,2,0,3,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE5","F",2,2,3,1,6,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE5","F",3,1,2,2,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE5","F",4,2,2,1,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE5","F",5,1,3,1,5,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE5","F",1,1,2,1,4,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE6","F",6,4,9,6,19,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE6","F",9,3,7,8,18,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE6","F",4,3,5,6,14,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE6","F",5,4,8,2,14,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE6","F",1,2,6,5,13,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE6","F",2,3,7,2,12,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE6","F",10,3,8,1,12,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE6","F",7,3,7,1,11,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE6","F",3,1,2,6,9,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE6","F",8,2,4,1,7,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE7","F",10,5,9,2,16,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE7","F",5,4,7,3,14,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE7","F",2,4,7,2,13,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE7","F",4,6,7,0,13,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE7","F",7,5,7,0,12,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE7","F",1,3,7,1,11,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE7","F",3,4,7,0,11,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE7","F",6,4,6,0,10,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE7","F",8,3,6,1,10,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"RE","RE7","F",9,2,5,0,7,"Portugal",41.15,-8.41,175
"Schmidt","NS",1,"UM","UM13","F",6,4,9,6,19,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM13","F",8,4,6,4,14,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM13","F",3,3,7,2,12,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM13","F",9,3,8,1,12,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM13","F",4,2,8,1,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM13","F",5,3,7,1,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM13","F",7,2,6,3,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM13","F",1,2,6,1,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM13","F",10,2,6,1,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM13","F",2,3,4,1,8,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM17","F",1,4,9,9,22,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM17","F",8,3,9,9,21,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM17","F",2,3,7,8,18,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM17","F",5,3,9,6,18,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM17","F",3,3,8,6,17,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM17","F",6,3,8,4,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM17","F",7,3,8,4,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM17","F",10,3,9,3,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM17","F",9,2,3,5,10,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM17","F",4,2,2,4,8,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM18","F",4,3,8,7,18,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM18","F",5,3,8,7,18,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM18","F",9,3,7,8,18,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM18","F",8,3,7,7,17,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM18","F",10,3,8,6,17,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM18","F",2,3,7,5,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM18","F",7,3,6,4,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM18","F",3,3,5,4,12,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM18","F",6,2,6,3,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM18","F",1,2,4,3,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM2","F",1,2,8,7,17,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM2","F",6,2,7,7,16,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM2","F",4,4,5,5,14,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM2","F",3,3,6,4,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM2","F",7,1,5,7,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM2","F",2,2,5,5,12,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM2","F",5,2,3,4,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM2","F",8,1,5,3,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM2","F",10,1,3,5,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM2","F",9,3,4,1,8,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM20","F",4,3,9,8,20,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM20","F",6,3,8,5,16,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM20","F",1,4,7,4,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM20","F",3,3,7,4,14,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM20","F",2,2,5,4,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM20","F",5,2,4,2,8,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM21","F",5,4,7,9,20,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM21","F",7,3,7,7,17,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM21","F",2,4,7,5,16,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM21","F",3,3,5,7,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM21","F",9,3,7,5,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM21","F",4,3,6,5,14,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM21","F",6,3,8,3,14,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM21","F",8,3,6,2,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM21","F",1,2,6,1,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM21","F",10,2,4,3,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM22","F",9,3,7,6,16,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM22","F",1,2,5,6,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM22","F",8,3,8,2,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM22","F",5,3,4,4,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM22","F",6,2,3,2,7,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM22","F",10,2,3,2,7,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM22","F",2,2,2,1,5,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM22","F",3,1,2,1,4,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM22","F",4,1,2,0,3,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM22","F",7,1,1,0,2,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM23","F",1,3,7,5,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM23","F",2,2,4,5,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM23","F",8,2,5,2,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM23","F",9,2,4,3,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM23","F",3,1,3,4,8,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM23","F",6,2,4,1,7,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM23","F",7,2,5,0,7,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM23","F",10,1,3,3,7,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM23","F",4,1,3,1,5,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM23","F",5,2,3,0,5,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM25","F",5,4,9,9,22,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM25","F",4,3,8,9,20,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM25","F",1,3,7,9,19,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM25","F",8,2,7,9,18,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM25","F",2,2,7,8,17,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM25","F",3,2,6,8,16,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM25","F",9,2,6,8,16,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM25","F",6,2,6,7,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM25","F",7,2,6,7,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM25","F",10,3,7,3,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM28","F",3,4,10,10,24,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM28","F",4,5,9,9,23,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM28","F",5,4,10,9,23,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM28","F",6,5,8,8,21,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM28","F",9,3,9,9,21,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM28","F",8,3,8,8,19,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM28","F",7,3,8,7,18,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM28","F",1,4,7,4,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM28","F",10,3,8,4,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM28","F",2,3,7,3,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM29","F",10,3,7,7,17,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM29","F",2,4,6,6,16,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM29","F",1,2,4,7,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM29","F",5,2,5,4,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM29","F",6,2,6,3,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM29","F",8,2,4,5,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM29","F",4,2,3,4,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM29","F",7,3,3,3,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM29","F",9,2,3,4,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM29","F",3,3,2,1,6,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM4","F",7,4,10,8,22,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM4","F",2,3,9,8,20,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM4","F",3,3,9,8,20,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM4","F",6,3,9,7,19,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM4","F",1,3,8,7,18,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM4","F",8,2,7,5,14,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM4","F",10,3,7,4,14,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM4","F",4,3,7,2,12,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM4","F",5,2,4,4,10,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM4","F",9,3,3,0,6,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM5","F",3,3,5,6,14,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM5","F",6,3,5,5,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM5","F",2,3,5,4,12,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM5","F",10,2,5,5,12,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM5","F",4,3,4,4,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM5","F",1,1,5,4,10,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM5","F",5,2,4,4,10,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM5","F",9,2,4,3,9,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM5","F",8,2,3,3,8,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM5","F",7,1,3,3,7,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM7","F",1,4,10,10,24,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM7","F",3,4,10,10,24,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM7","F",4,5,10,9,24,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM7","F",2,4,9,9,22,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM7","F",7,4,10,8,22,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM7","F",9,3,10,9,22,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM7","F",8,5,8,8,21,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM7","F",10,3,9,9,21,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM7","F",6,4,9,7,20,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM7","F",5,3,8,8,19,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM9","F",3,7,9,5,21,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM9","F",4,4,10,2,16,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM9","F",2,4,8,3,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM9","F",5,5,8,2,15,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM9","F",7,3,7,4,14,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM9","F",1,4,7,2,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM9","F",6,4,8,1,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM9","F",10,4,8,1,13,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM9","F",9,3,6,2,11,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"UM","UM9","F",8,3,6,1,10,"Ukraine",48.753,30.206,214
"Schmidt","NS",1,"VA","VA11","F",4,3,3,1,7,"Russia",57.979,33.244,217
"Schmidt","NS",1,"VA","VA11","F",9,3,3,1,7,"Russia",57.979,33.244,217
"Schmidt","NS",1,"VA","VA11","F",6,2,3,1,6,"Russia",57.979,33.244,217
"Schmidt","NS",1,"VA","VA11","F",10,3,2,1,6,"Russia",57.979,33.244,217
